ENTIDAD,MUN,LOC,AGEB, LUCES , NDVI , ZURBANA , AREA , DENSIDAD , TEMPERATURA ,POBTOT,TOTHOG,VIVTOT,TVIVHAB
15,104,1,1052, 63.00 , 0.17 , 0.75 , 0.95 ," 2,109.35 ", 31.73 ,2003,572,606,574
15,104,1,1071, 63.00 , 0.17 , 0.76 , 0.34 ," 20,971.05 ", 32.47 ,7037,1880,2053,1897
15,104,1,1118, 63.00 , 0.07 , 0.70 , 0.24 ," 16,380.88 ", 32.82 ,3956,1185,1316,1205
15,104,1,1122, 63.00 , 0.07 , 0.70 , 0.24 ," 8,945.06 ", 32.82 ,2173,656,753,669
15,104,1,1207, 63.00 , 0.11 , 0.76 , 0.13 ," 20,950.40 ", 32.18 ,2649,665,723,674
15,104,1,1245, 63.00 , 0.12 , 0.68 , 0.18 ," 20,830.32 ", 30.03 ,3814,935,1007,940
15,104,1,1264, 63.00 , 0.12 , 0.68 , 0.14 ," 18,691.44 ", 30.03 ,2627,635,667,639
15,104,1,1283, 63.00 , 0.11 , 0.76 , 0.29 ," 20,509.61 ", 32.18 ,6021,1482,1614,1495
15,104,1,1315, 63.00 , 0.12 , 0.68 , 0.15 ," 19,078.21 ", 30.03 ,2887,732,758,735
15,104,1,1334, 63.00 , 0.11 , 0.76 , 0.16 ," 20,542.88 ", 32.18 ,3201,742,776,748
15,104,1,1372, 63.00 , 0.12 , 0.68 , 0.23 ," 23,940.23 ", 30.03 ,5503,1425,1517,1447
15,104,1,1387, 63.00 , 0.12 , 0.70 , 2.36 , 741.02 , 30.68 ,1749,486,912,505
15,104,1,1391, 63.00 , 0.11 , 0.76 , 0.25 ," 8,525.33 ", 32.18 ,2126,572,625,576
15,104,1,1419, 63.00 , 0.12 , 0.68 , 0.68 ," 10,525.61 ", 30.03 ,7137,1799,1927,1824
15,104,1,1423, 63.00 , 0.11 , 0.76 , 0.42 ," 13,814.77 ", 32.18 ,5759,1388,1466,1398
15,104,1,1442, 63.00 , 0.11 , 0.76 , 0.56 ," 12,086.05 ", 32.18 ,6778,1723,1886,1745
15,104,1,1495, 63.00 , 0.13 , 0.81 , 0.87 ," 5,621.64 ", 29.98 ,4893,1319,1826,1511
15,104,1,1527, 63.00 , 0.28 , 0.48 , 0.21 ," 18,860.21 ", 31.37 ,3973,1006,1144,1035
15,104,1,1546, 63.00 , 0.32 , 0.20 , 0.48 ," 9,855.57 ", 28.63 ,4758,1175,1232,1192
15,104,1,1565, 63.00 , 0.12 , 0.68 , 0.49 ," 8,923.37 ", 30.03 ,4374,1019,1072,1025
15,104,1,157A, 63.00 , 0.12 , 0.68 , 0.84 , 414.64 , 30.03 ,349,88,95,89
15,104,1,1584, 63.00 , 0.11 , 0.76 , 0.63 ," 10,399.76 ", 32.18 ,6536,1637,1822,1664
15,104,1,1616, 63.00 , 0.23 , 0.68 , 0.30 ," 8,420.57 ", 28.86 ,2495,600,613,601
15,104,1,1620, 63.00 , 0.32 , 0.20 , 0.16 ," 16,660.36 ", 28.63 ,2699,741,902,770
15,104,1,1654, 63.00 , 0.12 , 0.68 , 0.50 ," 7,982.90 ", 30.03 ,4011,976,1040,993
15,104,1,1669, 63.00 , 0.11 , 0.76 , 0.68 ," 3,475.39 ", 32.18 ,2357,583,610,583
15,104,1,1688, 63.00 , 0.12 , 0.68 , 0.98 ," 2,947.78 ", 30.03 ,2897,756,991,808
15,104,1,1692, 63.00 , 0.12 , 0.68 , 0.39 , 701.16 , 30.03 ,271,67,75,67
15,104,1,171A, 63.00 , 0.20 , 0.59 , 0.46 ," 3,451.40 ", 30.85 ,1578,404,425,406
15,104,1,1724, 63.00 , 0.32 , 0.20 , 0.45 ," 1,084.14 ", 28.63 ,487,115,115,115
15,104,1,1758, 63.00 , 0.20 , 0.59 , 0.12 ," 20,909.47 ", 30.85 ,2465,824,969,838
15,104,1,1777, 63.00 , 0.17 , 0.75 , 0.58 ," 21,691.75 ", 31.73 ,12513,3437,3906,3464
15,104,1,1796, 63.00 , 0.14 , 0.88 , 0.36 ," 17,364.77 ", 30.88 ,6235,1563,1757,1661
15,104,1,1809, 63.00 , 0.14 , 0.88 , 0.63 ," 9,549.51 ", 30.88 ,6022,1564,1839,1670
15,104,1,1832, 63.00 , 0.14 , 0.88 , 0.11 ," 14,224.74 ", 30.88 ,1596,517,586,530
15,104,1,1851, 63.00 , 0.17 , 0.76 , 0.23 ," 10,212.23 ", 32.47 ,2310,634,699,641
15,104,1,1870, 63.00 , 0.19 , 0.63 , 2.38 , 119.53 , 31.26 ,284,76,94,79
15,104,1,1885, 63.00 , 0.17 , 0.76 , 1.11 ," 3,213.54 ", 32.47 ,3578,1140,1367,1147
15,104,1,1902, 63.00 , 0.12 , 0.68 , 0.79 ," 6,632.52 ", 30.03 ,5215,1270,1359,1284
15,104,1,1917, 63.00 , 0.12 , 0.68 , 0.25 ," 24,864.68 ", 30.03 ,6252,1481,1593,1495
15,104,1,1936, 63.00 , 0.17 , 0.76 , 0.62 ," 6,259.60 ", 32.47 ,3876,1072,1224,1082
15,104,1,1940, 63.00 , 0.16 , 0.80 , 2.03 ," 1,594.56 ", 31.94 ,3235,893,925,898
15,104,1,196A, 63.00 , 0.17 , 0.76 , 0.43 ," 6,696.72 ", 32.47 ,2889,704,769,711
15,104,1,1989, 63.00 , 0.32 , 0.20 , 0.06 ," 31,219.85 ", 28.63 ,1774,484,608,492
15,104,1,2012, 63.00 , 0.20 , 0.59 , 0.41 ," 8,020.10 ", 30.85 ,3266,835,927,850
15,104,1,2027, 63.00 , 0.19 , 0.67 , 0.35 ," 8,836.17 ", 31.66 ,3135,807,893,821
15,104,1,2031, 63.00 , 0.32 , 0.20 , 0.14 ," 15,100.65 ", 28.63 ,2176,584,650,594
15,104,1,2046, 63.00 , 0.24 , 0.48 , 0.35 ," 18,794.58 ", 30.18 ,6579,1677,1843,1707
15,104,1,2050, 63.00 , 0.17 , 0.75 , 0.73 ," 6,512.21 ", 31.73 ,4775,1114,1159,1120
15,104,1,2065, 63.00 , 0.17 , 0.75 , 0.27 ," 20,581.56 ", 31.73 ,5527,1370,1527,1382
15,104,1,2120, 63.00 , 0.20 , 0.59 , 0.53 ," 3,056.32 ", 30.85 ,1615,362,424,366
15,104,1,2135, 63.00 , 0.20 , 0.59 , 0.37 , -   , 30.85 ,0,0,0,0
15,104,1,214A, 63.00 , 0.17 , 0.76 , 1.29 , -   , 32.47 ,0,0,0,0
15,104,1,2154, 63.00 , 0.12 , 0.68 , 0.13 ," 26,023.61 ", 30.03 ,3450,852,929,860
15,104,1,2169, 63.00 , 0.12 , 0.68 , 0.18 ," 14,518.74 ", 30.03 ,2562,602,638,610
15,104,1,2243, 63.00 , 0.17 , 0.76 , 0.19 ," 11,233.58 ", 32.47 ,2154,608,674,632
15,104,1,2309, 63.00 , 0.15 , 0.80 , 1.80 , 6.66 , 28.54 ,12,4,7,4
15,104,105,2277, 63.00 , 0.19 , 0.56 , 0.94 ," 10,415.58 ", 30.37 ,9780,2292,2553,2292
15,106,1,307, 63.00 , 0.28 , 0.30 , 0.62 ," 7,363.39 ", 27.23 ,4550,1217,1521,1278
15,106,1,330, 63.00 , 0.28 , 0.30 , 0.78 ," 6,131.63 ", 27.23 ,4763,1175,1368,1216
15,106,1,345, 63.00 , 0.18 , 0.46 , 0.34 ," 11,115.82 ", 29.41 ,3724,1028,1296,1095
15,106,1,035A, 63.00 , 0.28 , 0.30 , 0.74 ," 7,438.32 ", 27.23 ,5489,1160,1238,1171
15,106,1,379, 63.00 , 0.28 , 0.30 , 0.35 ," 16,628.71 ", 27.23 ,5844,1408,1666,1500
15,106,1,383, 63.00 , 0.28 , 0.30 , 0.28 ," 7,644.45 ", 27.23 ,2151,552,768,575
15,106,1,398, 63.00 , 0.17 , 0.72 , 0.51 ," 5,849.95 ", 28.30 ,2968,888,1196,920
15,106,1,400, 63.00 , 0.28 , 0.30 , 0.37 ," 7,986.37 ", 27.23 ,2942,811,994,842
15,106,1,415, 63.00 , 0.17 , 0.51 , 1.04 ," 2,287.42 ", 29.86 ,2382,645,837,694
15,106,1,042A, 63.00 , 0.17 , 0.72 , 0.43 ," 7,719.19 ", 28.30 ,3354,947,1200,973
15,106,1,434, 63.00 , 0.17 , 0.72 , 0.53 ," 6,758.81 ", 28.30 ,3569,1054,1271,1060
15,106,1,449, 63.00 , 0.17 , 0.72 , 0.57 ," 7,462.17 ", 28.30 ,4283,1250,1579,1277
15,106,1,453, 63.00 , 0.17 , 0.72 , 0.62 ," 2,736.62 ", 28.30 ,1691,525,790,557
15,106,1,487, 63.00 , 0.17 , 0.72 , 0.58 ," 5,893.48 ", 28.30 ,3430,1049,1300,1071
15,106,1,491, 63.00 , 0.17 , 0.72 , 0.45 ," 7,117.69 ", 28.30 ,3208,942,1191,978
15,106,1,504, 63.00 , 0.17 , 0.72 , 0.39 ," 10,566.49 ", 28.30 ,4131,1185,1461,1222
15,106,1,519, 63.00 , 0.16 , 0.54 , 0.62 ," 2,562.63 ", 30.08 ,1583,436,577,481
15,106,1,523, 63.00 , 0.17 , 0.72 , 0.41 ," 9,043.53 ", 28.30 ,3733,1049,1242,1114
15,106,1,538, 63.00 , 0.17 , 0.72 , 0.38 ," 5,609.76 ", 28.30 ,2136,614,730,627
15,106,1,542, 63.00 , 0.17 , 0.72 , 0.45 ," 5,059.55 ", 28.30 ,2297,645,777,672
15,106,1,557, 63.00 , 0.16 , 0.54 , 0.53 ," 7,163.17 ", 30.08 ,3830,962,1151,1021
15,106,1,561, 63.00 , 0.17 , 0.72 , 0.59 ," 9,500.93 ", 28.30 ,5632,1390,1674,1415
15,106,1,576, 63.00 , 0.17 , 0.72 , 0.36 ," 9,539.61 ", 28.30 ,3412,977,1161,1008
15,106,1,580, 63.00 , 0.17 , 0.72 , 0.45 ," 3,847.84 ", 28.30 ,1724,497,665,556
15,106,1,595, 63.00 , 0.17 , 0.72 , 0.39 ," 3,967.58 ", 28.30 ,1528,424,607,453
15,106,1,608, 63.00 , 0.17 , 0.72 , 0.31 ," 9,406.12 ", 28.30 ,2937,811,1062,841
15,106,1,631, 63.00 , 0.17 , 0.72 , 0.69 ," 3,874.30 ", 28.30 ,2657,710,834,733
15,106,1,646, 63.00 , 0.17 , 0.72 , 0.58 ," 10,705.46 ", 28.30 ,6218,1549,1816,1591
15,106,1,699, 62.50 , 0.28 , 0.30 , 2.47 ," 1,926.24 ", 27.23 ,4752,1084,1255,1130
15,106,1,701, 63.00 , 0.28 , 0.30 , 0.94 ," 6,675.77 ", 27.23 ,6303,1442,1694,1500
15,106,1,754, 63.00 , 0.28 , 0.30 , 0.55 ," 11,749.82 ", 27.23 ,6414,1507,1752,1546
15,106,1,788, 63.00 , 0.18 , 0.46 , 0.77 ," 6,713.95 ", 29.41 ,5141,1207,1433,1241
15,106,1,824, 63.00 , 0.20 , 0.55 , 2.68 , 364.50 , 29.63 ,976,225,251,225
15,106,1,858, 63.00 , 0.16 , 0.54 , 0.58 ," 9,588.41 ", 30.08 ,5592,1323,1494,1358
15,106,1,862, 63.00 , 0.16 , 0.54 , 1.33 ," 7,486.28 ", 30.08 ,9962,2291,2619,2366
15,106,1,896, 63.00 , 0.16 , 0.54 , 1.11 ," 7,572.66 ", 30.08 ,8378,1978,2184,2002
15,106,1,909, 63.00 , 0.25 , 0.30 , 0.31 ," 15,876.01 ", 27.42 ,4868,1042,1134,1053
15,106,1,913, 63.00 , 0.25 , 0.30 , 0.37 ," 11,397.61 ", 27.42 ,4256,978,1043,986
15,106,1,1023, 63.00 , 0.22 , 0.33 , 0.96 ," 3,420.38 ", 27.75 ,3287,854,1095,879
15,106,1,1038, 63.00 , 0.23 , 0.38 , 0.38 ," 1,691.15 ", 28.87 ,638,148,192,155
15,106,1,1061, 63.00 , 0.23 , 0.38 , 0.49 ," 9,053.89 ", 28.87 ,4439,1158,1517,1199
15,106,1,1254, 62.50 , 0.28 , 0.30 , 0.58 ," 5,888.74 ", 27.23 ,3401,707,749,719
15,106,1,156A, 63.00 , 0.18 , 0.46 , 0.33 ," 14,380.71 ", 29.41 ,4690,1290,1643,1309
15,106,1,1625, 62.00 , 0.25 , 0.27 , 0.79 ," 1,407.29 ", 27.79 ,1112,259,307,264
15,106,1,163A, 62.00 , 0.25 , 0.27 , 0.66 , 324.82 , 27.79 ,213,45,57,48
15,106,1,1663, 63.00 , 0.23 , 0.25 , 0.30 ," 3,434.87 ", 28.07 ,1029,249,271,252
15,106,1,1678, 63.00 , 0.17 , 0.72 , 0.28 ," 4,283.52 ", 28.30 ,1208,313,393,317
15,106,1,1682, 63.00 , 0.16 , 0.54 , 0.86 ," 7,143.24 ", 30.08 ,6116,1464,1620,1490
15,106,1,1856, 63.00 , 0.23 , 0.23 , 0.73 ," 8,752.39 ", 27.62 ,6419,1524,1677,1531
15,106,1,1860, 63.00 , 0.23 , 0.23 , 0.58 ," 9,103.88 ", 27.62 ,5317,1248,1360,1256
15,106,1,188A, 63.00 , 0.18 , 0.46 , 0.65 ," 8,400.52 ", 29.41 ,5495,1371,1674,1427
15,106,1,1894, 63.00 , 0.18 , 0.46 , 0.52 ," 11,533.64 ", 29.41 ,5949,1419,1576,1446
15,106,1,1907, 63.00 , 0.33 , 0.21 , 0.99 ," 7,339.26 ", 26.41 ,7252,1663,1845,1684
15,106,1,1911, 63.00 , 0.25 , 0.30 , 0.75 ," 7,556.43 ", 27.42 ,5704,1528,1791,1557
15,106,1,1926, 63.00 , 0.25 , 0.30 , 0.32 ," 10,097.86 ", 27.42 ,3235,747,890,773
15,106,1,1930, 63.00 , 0.25 , 0.30 , 0.34 ," 10,610.81 ", 27.42 ,3616,782,916,821
15,106,1,1945, 63.00 , 0.25 , 0.30 , 0.39 ," 8,280.47 ", 27.42 ,3268,750,935,761
15,106,1,1979, 63.00 , 0.25 , 0.30 , 0.51 ," 8,306.31 ", 27.42 ,4227,1017,1144,1038
15,106,1,1983, 63.00 , 0.25 , 0.30 , 0.59 ," 11,542.99 ", 27.42 ,6837,1587,1788,1621
15,106,1,1998, 63.00 , 0.17 , 0.72 , 0.49 ," 11,318.20 ", 28.30 ,5497,1289,1473,1327
15,106,1,2017, 63.00 , 0.17 , 0.72 , 0.41 ," 10,437.34 ", 28.30 ,4280,990,1135,1024
15,106,1,2036, 63.00 , 0.17 , 0.72 , 0.25 ," 11,410.09 ", 28.30 ,2847,685,868,754
15,106,1,206A, 63.00 , 0.17 , 0.72 , 0.28 ," 9,640.34 ", 28.30 ,2655,615,704,624
15,106,1,2089, 63.00 , 0.17 , 0.72 , 0.38 ," 9,699.11 ", 28.30 ,3726,938,1124,957
15,106,1,2106, 63.00 , 0.28 , 0.30 , 0.50 ," 7,428.63 ", 27.23 ,3699,867,1042,911
15,106,1,213A, 63.00 , 0.16 , 0.54 , 0.26 ," 6,924.92 ", 30.08 ,1802,443,523,470
15,106,1,2248, 58.00 , 0.25 , 0.30 , 0.59 ," 4,383.81 ", 27.42 ,2585,663,794,677
15,106,1,2303, 63.00 , 0.18 , 0.46 , 0.42 ," 2,463.88 ", 29.41 ,1041,238,287,242
15,106,1,2360, 63.00 , 0.22 , 0.56 , 0.48 ," 2,812.88 ", 29.33 ,1350,330,411,333
15,106,1,245A, 61.13 , 0.25 , 0.30 , 1.85 ," 1,073.84 ", 27.42 ,1985,456,511,476
15,106,1,2572, 63.00 , 0.23 , 0.24 , 0.88 ," 5,397.54 ", 28.31 ,4767,987,1089,1017
15,106,1,2587, 63.00 , 0.24 , 0.26 , 1.10 ," 6,042.30 ", 28.01 ,6628,1370,1521,1403
15,106,1,2619, 63.00 , 0.22 , 0.56 , 0.19 ," 8,481.17 ", 29.33 ,1593,508,839,508
15,106,1,2623, 63.00 , 0.22 , 0.56 , 0.76 ," 6,412.37 ", 29.33 ,4880,1102,1217,1120
15,106,1,2642, 63.00 , 0.35 , 0.17 , 0.56 ," 3,528.11 ", 26.07 ,1973,468,595,488
15,106,1,2657, 62.00 , 0.28 , 0.30 , 0.35 ," 1,549.98 ", 27.23 ,548,123,145,127
15,106,1,2676, 63.00 , 0.24 , 0.26 , 1.84 , 836.76 , 27.95 ,1539,340,440,372
15,106,1,277A, 63.00 , 0.23 , 0.26 , 1.26 ," 2,256.67 ", 28.80 ,2853,607,661,613
15,106,1,2799, 63.00 , 0.23 , 0.23 , 0.22 ," 7,792.07 ", 27.62 ,1676,544,691,557
15,106,1,2816, 63.00 , 0.25 , 0.30 , 0.67 ," 1,951.46 ", 27.42 ,1301,290,386,292
15,106,1,3072, 63.00 , 0.24 , 0.22 , 0.80 ," 4,930.61 ", 28.68 ,3966,807,875,817
15,106,1,3087, 63.00 , 0.21 , 0.34 , 0.66 ," 6,764.17 ", 29.04 ,4496,942,1052,956
15,106,1,3091, 63.00 , 0.28 , 0.30 , 1.06 ," 2,631.11 ", 27.23 ,2781,641,838,685
15,106,1,3104, 63.00 , 0.28 , 0.30 , 0.67 ," 6,437.90 ", 27.23 ,4296,1107,1361,1144
15,106,1,3119, 63.00 , 0.18 , 0.46 , 0.77 ," 4,721.57 ", 29.41 ,3650,804,899,817
15,106,1,3138, 63.00 , 0.18 , 0.46 , 0.97 ," 2,252.98 ", 29.41 ,2196,563,807,618
15,106,1,3157, 63.00 , 0.18 , 0.46 , 0.73 ," 7,508.01 ", 29.41 ,5463,1330,1558,1347
15,106,1,3161, 63.00 , 0.22 , 0.56 , 0.55 ," 2,946.73 ", 29.33 ,1610,450,587,453
15,106,1,3176, 63.00 , 0.22 , 0.56 , 0.99 ," 4,371.03 ", 29.33 ,4332,1243,1765,1249
15,106,1,3180, 63.00 , 0.22 , 0.56 , 0.42 ," 13,699.52 ", 29.33 ,5803,1654,2488,1658
15,106,1,3195, 63.00 , 0.28 , 0.30 , 0.37 ," 7,463.59 ", 27.23 ,2752,701,792,707
15,106,1,3208, 63.00 , 0.28 , 0.30 , 0.28 ," 12,661.61 ", 27.23 ,3526,962,1164,979
15,106,1,3227, 63.00 , 0.18 , 0.46 , 0.83 ," 2,754.85 ", 29.41 ,2277,673,875,719
15,106,1,3231, 63.00 , 0.18 , 0.46 , 0.32 ," 11,209.41 ", 29.41 ,3601,1233,1725,1252
15,106,1,3246, 63.00 , 0.18 , 0.46 , 0.41 ," 5,072.02 ", 29.41 ,2080,486,569,492
15,106,1,3250, 63.00 , 0.18 , 0.46 , 1.42 ," 1,346.22 ", 29.41 ,1916,404,503,439
15,106,1,3265, 63.00 , 0.17 , 0.50 , 2.24 , 459.31 , 29.71 ,1029,255,306,263
15,106,1,327A, 63.00 , 0.22 , 0.56 , 1.06 ," 6,916.08 ", 29.33 ,7363,1871,2433,1988
15,106,1,3284, 63.00 , 0.20 , 0.71 , 0.78 ," 5,897.73 ", 30.25 ,4619,1019,1479,1245
15,106,1,3299, 63.00 , 0.22 , 0.56 , 1.12 ," 1,923.14 ", 29.33 ,2145,577,885,586
15,106,1,3301, 63.00 , 0.20 , 0.71 , 0.51 ," 11,557.24 ", 30.25 ,5880,1753,2450,1759
15,106,1,3316, 63.00 , 0.20 , 0.71 , 0.88 ," 2,607.49 ", 30.25 ,2293,514,613,515
15,106,1,3320, 63.00 , 0.25 , 0.30 , 0.22 ," 14,271.20 ", 27.42 ,3196,695,778,714
15,106,1,334A, 63.00 , 0.25 , 0.30 , 0.65 ," 4,571.85 ", 27.42 ,2962,703,820,715
15,106,1,3354, 63.00 , 0.25 , 0.30 , 0.28 ," 14,542.21 ", 27.42 ,4033,857,993,897
15,106,1,3373, 63.00 , 0.17 , 0.72 , 0.35 ," 9,241.84 ", 28.30 ,3250,743,919,768
15,106,1,3388, 63.00 , 0.17 , 0.72 , 0.32 ," 8,950.09 ", 28.30 ,2829,667,816,685
15,106,1,3405, 63.00 , 0.23 , 0.23 , 0.33 ," 1,900.56 ", 27.62 ,627,221,285,222
15,106,1,341A, 63.00 , 0.19 , 0.60 , 0.47 ," 1,376.87 ", 28.13 ,641,180,233,182
15,106,1,3496, 63.00 , 0.22 , 0.45 , 1.97 ," 2,069.96 ", 29.49 ,4075,945,1120,958
15,106,1,3532, 62.00 , 0.23 , 0.25 , 0.71 , 865.78 , 28.07 ,618,131,156,136
15,106,1,3547, 63.00 , 0.21 , 0.61 , 1.36 , 564.54 , 29.63 ,770,185,236,188
15,106,1,3551, 63.00 , 0.22 , 0.56 , 0.07 ," 27,148.81 ", 29.33 ,1891,492,676,495
15,106,1,3570, 63.00 , 0.18 , 0.46 , 0.48 ," 2,493.10 ", 29.41 ,1191,278,327,281
15,106,1,3585, 63.00 , 0.20 , 0.38 , 0.57 ," 2,169.67 ", 29.16 ,1240,264,304,271
15,106,1,3693, 63.00 , 0.23 , 0.23 , 0.13 ," 1,293.13 ", 27.62 ,171,37,47,37
15,106,1,3706, 63.00 , 0.29 , 0.13 , 0.81 ," 1,021.56 ", 26.68 ,824,194,258,195
15,106,1,3710, 63.00 , 0.23 , 0.23 , 0.64 ," 4,355.43 ", 27.62 ,2789,635,749,642
15,106,1,3763, 63.00 , 0.35 , 0.17 , 0.88 , 669.03 , 26.07 ,589,121,149,122
15,106,43,1729, 58.00 , 0.29 , 0.13 , 0.72 ," 7,841.39 ", 26.68 ,5667,1273,1417,1291
15,106,43,1733, 58.00 , 0.29 , 0.13 , 1.12 ," 4,592.75 ", 26.68 ,5122,1187,1359,1208
15,106,43,2820, 58.00 , 0.25 , 0.30 , 0.42 , 830.77 , 27.42 ,353,73,93,81
15,106,44,1752, 62.00 , 0.32 , 0.17 , 0.85 ," 4,992.41 ", 26.89 ,4250,904,1052,943
15,106,50,1184, 48.00 , 0.20 , 0.47 , 1.29 ," 5,232.10 ", 29.29 ,6743,1478,1714,1483
15,106,50,3513, 59.20 , 0.20 , 0.47 , 0.81 , 964.81 , 29.29 ,783,171,206,173
15,106,50,3636, 48.00 , 0.20 , 0.47 , 0.80 , 763.54 , 29.29 ,610,130,174,133
15,106,51,2731, 46.67 , 0.29 , 0.25 , 2.54 , 935.65 , 27.82 ,2375,500,580,501
15,106,55,3655, 62.00 , 0.25 , 0.21 , 1.52 ," 2,832.04 ", 28.64 ,4318,875,957,887
15,106,62,1767, 62.00 , 0.24 , 0.22 , 1.52 ," 3,613.30 ", 28.68 ,5479,1107,1229,1114
15,106,62,1771, 62.00 , 0.24 , 0.22 , 1.80 ," 3,430.53 ", 28.68 ,6165,1292,1426,1312
15,106,62,2680, 62.00 , 0.24 , 0.22 , 0.65 ," 2,637.13 ", 28.68 ,1710,362,418,372
15,106,62,2835, 62.11 , 0.24 , 0.22 , 1.78 ," 1,657.15 ", 28.68 ,2947,696,816,702
15,106,63,241, 58.00 , 0.25 , 0.28 , 1.29 ," 4,410.04 ", 27.29 ,5692,1219,1383,1233
15,106,63,284A, 58.00 , 0.25 , 0.30 , 0.43 , 571.37 , 27.42 ,245,56,68,56
15,106,65,2977, 44.00 , 0.29 , 0.15 , 1.46 ," 1,176.10 ", 28.28 ,1718,382,409,382
15,106,65,2981, 44.00 , 0.27 , 0.15 , 1.95 ," 1,132.22 ", 28.12 ,2209,513,566,513
15,106,68,2500, 62.00 , 0.24 , 0.25 , 1.95 ," 1,910.14 ", 28.78 ,3732,768,811,774
15,106,68,373A, 62.00 , 0.27 , 0.14 , 2.63 , 584.89 , 28.66 ,1537,300,344,307
15,106,68,3744, 62.00 , 0.24 , 0.22 , 1.57 ," 1,973.91 ", 28.67 ,3093,608,645,608
15,106,70,1790, 58.00 , 0.23 , 0.23 , 0.78 ," 6,107.37 ", 27.62 ,4773,1178,1359,1191
15,106,70,2252, 63.00 , 0.23 , 0.23 , 0.19 ," 3,443.13 ", 27.62 ,640,143,179,145
15,106,72,2178, 62.57 , 0.19 , 0.57 , 2.97 ," 3,650.06 ", 29.56 ,10830,2630,3522,2693
15,106,72,3068, 56.00 , 0.27 , 0.14 , 0.57 ," 13,395.57 ", 28.66 ,7623,2204,3354,2229
15,106,72,3689, 56.00 , 0.27 , 0.14 , 0.14 ," 11,718.80 ", 28.66 ,1617,506,796,522
15,106,72,3725, 56.00 , 0.27 , 0.14 , 0.39 ," 4,054.83 ", 28.66 ,1598,541,1244,541
15,106,77,1485, 62.00 , 0.28 , 0.30 , 0.77 ," 4,363.64 ", 27.23 ,3375,713,742,724
15,106,79,1502, 63.00 , 0.20 , 0.41 , 2.31 ," 3,587.06 ", 29.20 ,8272,1746,1955,1779
15,106,79,2271, 63.00 , 0.20 , 0.57 , 1.44 ," 3,360.84 ", 29.44 ,4843,1010,1186,1023
15,106,79,2695, 63.00 , 0.20 , 0.57 , 1.50 ," 2,136.97 ", 29.44 ,3210,657,755,663
15,106,79,2873, 63.00 , 0.22 , 0.28 , 0.88 ," 2,393.55 ", 28.86 ,2097,459,522,463
15,106,79,2888, 63.00 , 0.20 , 0.51 , 1.44 ," 2,941.96 ", 29.37 ,4234,925,1037,926
15,106,82,2182, 57.88 , 0.20 , 0.57 , 4.06 ," 1,675.88 ", 29.34 ,6798,1431,1596,1435
15,106,83,1517, 60.00 , 0.25 , 0.22 , 2.16 ," 2,985.62 ", 28.00 ,6460,1307,1447,1341
15,106,83,1589, 60.00 , 0.23 , 0.25 , 0.62 ," 3,813.17 ", 28.07 ,2365,480,533,482
15,106,83,1659, 62.00 , 0.24 , 0.22 , 0.69 ," 3,705.94 ", 28.68 ,2566,535,635,535
15,106,83,170A, 62.00 , 0.23 , 0.25 , 0.79 ," 3,349.80 ", 28.07 ,2636,534,605,547
15,106,83,2712, 62.00 , 0.24 , 0.24 , 1.94 ," 4,010.29 ", 28.07 ,7764,1609,1775,1628
15,106,83,2727, 62.38 , 0.23 , 0.25 , 1.59 ," 4,343.91 ", 28.07 ,6912,1484,1755,1489
15,106,84,1803, 62.40 , 0.22 , 0.56 , 1.28 ," 7,289.11 ", 29.33 ,9359,2205,2737,2211
15,106,84,1818, 62.50 , 0.20 , 0.47 , 1.00 ," 7,362.69 ", 29.29 ,7358,1726,2184,1790
15,106,84,2905, 62.00 , 0.22 , 0.56 , 0.60 ," 3,027.25 ", 29.33 ,1808,441,532,443
15,106,84,3509, 62.00 , 0.20 , 0.47 , 0.44 , -   , 29.29 ,0,0,0,0
15,106,84,3759, 61.10 , 0.21 , 0.54 , 6.19 , -   , 29.21 ,0,0,0,0
15,106,88,2479, 63.00 , 0.24 , 0.22 , 1.44 ," 3,393.22 ", 28.68 ,4897,1141,1410,1172
15,106,88,3617, 63.00 , 0.24 , 0.22 , 0.14 ," 1,807.82 ", 28.68 ,255,57,62,57
15,106,97,1837, 42.00 , 0.23 , 0.23 , 0.73 ," 8,360.98 ", 27.62 ,6145,1285,1384,1310
15,106,97,1841, 42.00 , 0.24 , 0.23 , 0.84 ," 10,209.21 ", 27.21 ,8604,1947,2071,1964
15,106,97,2267, 42.00 , 0.23 , 0.23 , 0.33 ," 3,333.44 ", 27.62 ,1104,267,303,269
15,106,98,2515, 28.00 , 0.30 , 0.14 , 0.47 ," 7,639.77 ", 28.06 ,3563,706,836,757
15,106,99,2197, 21.67 , 0.29 , 0.15 , 4.45 ," 1,310.35 ", 28.03 ,5829,1155,1260,1178
15,106,112,2483, 62.00 , 0.21 , 0.56 , 2.50 ," 2,189.22 ", 29.37 ,5471,1243,1452,1248
15,106,127,220A, 62.00 , 0.26 , 0.18 , 3.49 ," 1,357.49 ", 28.32 ,4739,964,1048,966
15,106,155,252A, 61.29 , 0.25 , 0.21 , 1.78 ," 1,822.87 ", 28.64 ,3242,655,720,661
15,106,194,2549, 61.25 , 0.23 , 0.25 , 1.71 ," 2,199.50 ", 28.07 ,3757,791,907,798
15,106,220,3778, 55.00 , 0.26 , 0.16 , 0.39 ," 7,629.09 ", 28.07 ,2967,872,2702,875
